868	country
869	couple
870	courage
871	course
872	cousin
873	cover
874	coz
875	cr01327bt
876	cr9
877	crack
878	cramps
879	crash
880	crave
881	craziest
882	crazy
883	cream
884	created
885	credit
886	credited
887	credits
888	creep
889	creepy
890	cricketer
891	cross
892	croydon
893	cruise
894	cs
895	csbcm4235wc1n3xx
896	csh11
897	cud
898	cuddle
899	cuddling
900	cum
901	cup
902	curious
903	current
904	currently
905	curry
906	cust
907	custcare
908	custom
909	customer
910	customers
911	cut
912	cute
913	cutefrnd
914	cuz
915	cw25wx
916	da
917	dad
918	daddy
919	dai
920	daily
921	damn
922	dancing
923	dare
924	dark
925	darlin
926	darling
927	darlings
928	darren
929	dat
930	date
931	dates
932	dating
933	datz
934	dave
935	day
936	days
937	dead
938	deal
939	dealer
940	dealing
941	dear
942	dear1
943	dearer
944	dearly
945	death
946	decide
947	decided
948	deciding
949	decimal
950	decision
951	dedicate
952	dedicated
953	deep
954	deepak
955	deeraj
956	def
957	defeat
958	definitely
959	del
960	delay
961	deleted
962	deliver
963	delivered
964	deliveredtomorrow
965	delivery
966	dem
967	demand
968	den
969	department
970	depends
971	depressed
972	derek
973	desires
974	desparate
975	desperate
976	despite
977	details
978	detroit
979	deus
980	develop
981	devouring
982	dey
983	dhina
984	dhoni
985	di
986	dial
987	dick
988	dictionary
989	did
990	didn
991	didnt
992	die
993	died
994	difference
995	different
996	difficult
997	dificult
998	digital
999	dignity
1000	din
1001	dinner
1002	dint
1003	dippeditinadew
1004	direct
1005	directly
1006	dirty
1007	dis
1008	disclose
1009	disconnect
1010	discount
1011	discuss
1012	discussed
1013	dislikes
1014	distance
1015	disturb
1016	disturbing
1017	divorce
1018	diwali
1019	dload
1020	dnt
1021	dobby
1022	doc
1023	docs
1024	doctor
1025	does
1026	doesn
1027	doesnt
1028	dog
1029	dogging
1030	doggy
1031	doin
1032	doing
1033	dokey
1034	dollar
1035	dollars
1036	don
1037	donno
1038	dont
1039	door
1040	doors
1041	dorm
1042	dot
1043	double
1044	download
1045	downloads
1046	dr
1047	draw
1048	dream
1049	dreams
1050	dress
1051	dresser
1052	drink
1053	drinkin
1054	drinks
1055	drive
1056	driver
1057	drivin
1058	driving
1059	drop
1060	dropped
1061	drove
1062	drpd
1063	drug
1064	drugs
1065	drunk
1066	dry
1067	dubsack
1068	dude
1069	dumb
1070	dun
1071	dunno
1072	durban
1073	dvd
1074	earlier
1075	early
1076	earth
1077	easier
1078	easily
1079	eastenders
1080	easter
1081	easy
1082	eat
1083	eaten
1084	eatin
1085	eating
1086	ebay
1087	ec2a
1088	edison
1089	educational
1090	eek
1091	eerie
1092	effects
1093	egg
1094	eggs
1095	eh
1096	eighth
1097	eire
1098	electricity
1099	em
1100	email
1101	embarassed
1102	en
1103	end
1104	ended
1105	ending
1106	ends
1107	enemy
1108	energy
1109	eng
1110	engin
1111	england
1112	english
1113	enjoy
1114	enjoyed
1115	enter
1116	entered
1117	entitled
1118	entry
1119	entry41
1120	enuff
1121	envelope
1122	er
1123	erm
1124	escape
1125	ese
1126	especially
1127	esplanade
1128	essential
1129	eta
1130	euro
1131	euro2004
1132	eurodisinc
1133	europe
1134	eve
1135	eveb
1136	evening
1137	evenings
1138	event
1139	everybody
1140	evng
1141	evrey
1142	ex
1143	exact
1144	exactly
1145	exam
1146	exams
1147	excellent
1148	exciting
1149	excuse
1150	excuses
1151	executive
1152	exeter
1153	exhaust
1154	exhausted
1155	exmpel
1156	expect
1157	expecting
1158	expensive
1159	experience
1160	expired
1161	expires
1162	explain
1163	explicit
1164	explosive
1165	express
1166	expressoffer
1167	extra
1168	ey
1169	eyes
1170	fab
1171	face
1172	facebook
1173	fact
1174	faggy
1175	failed
1176	fair
1177	faith
1178	fake
1179	fall
1180	falls
1181	family
1182	fan
1183	fancies
1184	fancy
1185	fantasies
1186	fantastic
1187	fantasy
1188	far
1189	farm
1190	fast
1191	faster
1192	fat
1193	father
1194	fathima
1195	fault
1196	fave
1197	favor
1198	favour
1199	favourite
1200	fb
1201	fear
1202	feb
1203	february
1204	feel
1205	feelin
1206	feeling
1207	feels
1208	fees
1209	feet
1210	fell
1211	felt
1212	female
1213	fetch
1214	fever
1215	fight
1216	fighting
1217	fightng
1218	figure
1219	figures
1220	file
1221	files
1222	filling
1223	fills
1224	film
1225	films
1226	final
1227	finally
1228	fine
1229	fingers
1230	finish
1231	finished
1232	finishes
1233	finishing
1234	fish
1235	fit
1236	fix
1237	fixed
1238	fixedline
1239	flag
1240	flaked
1241	flaky
1242	flash
1243	flat
1244	flight
1245	flights
1246	flip
1247	flirt
1248	flower
1249	fly
1250	fml
1251	fo
1252	follow
1253	followed
1254	following
1255	fone
1256	food
1257	fool
1258	football
1259	force
1260	foreign
1261	forever
1262	forevr
1263	forget
1264	forgets
1265	forgiven
1266	forgot
1267	form
1268	format
1269	forms
1270	forum
1271	forward
1272	forwarded
1273	fr
1274	fran
1275	frauds
1276	freak
1277	free
1278	free2day
1279	freefone
1280	freemsg
1281	freephone
1282	freezing
1283	fren
1284	frens
1285	fret
1286	fri
1287	friday
1288	friend
1289	friends
1290	friendship
1291	frm
1292	frnd
1293	frnds
1294	frndship
1295	fromm
1296	frying
1297	fuck
1298	fucked
1299	fuckin
1300	fucking
1301	fujitsu
1302	ful
1303	fullonsms
1304	fun
1305	funeral
1306	funk
1307	funny
1308	future
1309	fyi
1310	g696ga
1311	gain
1312	gal
1313	galileo
1314	gals
1315	game
1316	games
1317	gamestar
1318	ganesh
1319	gang
1320	gap
1321	gaps
1322	garage
1323	garbage
1324	gardener
1325	gary
1326	gas
1327	gastroenteritis
1328	gautham
1329	gave
1330	gay
1331	gbp
1332	gd
1333	ge
1334	gee
1335	geeee
1336	geeeee
1337	gender
1338	generally
1339	gentle
1340	gentleman
1341	gently
1342	genuine
1343	george
1344	germany
1345	gets
1346	gettin
1347	getting
1348	getzed
1349	gibbs
1350	gift
1351	gifted
1352	gimme
1353	gin
1354	girl
1355	girlfrnd
1356	girls
1357	gist
1358	giv
1359	given
1360	gives
1361	giving
1362	glad
1363	gm
1364	gn
1365	gnt
1366	goals
1367	god
1368	goes
1369	goin
1370	going
1371	gold
1372	gona
1373	gone
1374	gonna
1375	good
1376	goodfriend
1377	goodmorning
1378	goodnight
1379	goodnite
1380	goodnoon
1381	google
1382	gorgeous
1383	gossip
1384	got
1385	goto
1386	gotta
1387	gotten
1388	govt
1389	gr8
1390	grace
1391	grahmbell
1392	gram
1393	grand
1394	granite
1395	gravity
1396	great
1397	greatest
1398	green
1399	greet
1400	greetings
1401	grins
1402	ground
1403	group
1404	grow
1405	gt
1406	guaranteed
1407	gud
1408	gudnite
1409	guess
1410	guessing
1411	guide
1412	guilty
1413	guy
1414	guys
1415	gving
1416	gym
1417	ha
1418	habit
1419	haf
1420	haha
1421	hahaha
1422	hai
1423	hair
1424	haiz
1425	half
1426	halloween
1427	ham
1428	hand
1429	handed
1430	handle
1431	hands
1432	handset
1433	hang
1434	hanging
1435	happen
1436	happened
1437	happening
1438	happens
1439	happiness
1440	happy
1441	hard
1442	hardcore
1443	harry
1444	hasn
1445	hate
1446	hav
1447	haven
1448	havent
1449	havin
1450	having
1451	havnt
1452	head
1453	headache
1454	headin
1455	heading
1456	hear
1457	heard
1458	heart
1459	hearts
1460	heavy
1461	hee
1462	height
1463	hell
1464	hella
1465	hello
1466	helloooo
1467	help
1468	help08718728876
1469	helpline
1470	hes
1471	hex
1472	hey
1473	hg
1474	hi
1475	hide
1476	high
1477	hill
1478	hint
1479	hip
1480	history
1481	hit
1482	hiya
1483	hl
1484	hlp
1485	hm
1486	hmm
1487	hmmm
1488	hmv
1489	ho
1490	hockey
1491	hol
1492	hold
1493	holder
1494	holding
1495	holiday
1496	holla
1497	hols
1498	home
1499	homeowners
1500	hon
1501	honey
1502	honeybee
1503	hook
1504	hop
1505	hope
1506	hoped
1507	hopefully
1508	hoping
1509	hor
1510	horny
1511	horrible
1512	hospital
1513	hospitals
1514	hostel
1515	hot
1516	hotel
1517	hotels
1518	hour
1519	hours
1520	house
1521	housewives
1522	hows
1523	howz
1524	hppnss
1525	hr
1526	hrishi
1527	hrs
1528	hsbc
1529	http
1530	hubby
1531	hug
1532	huh
1533	hun
1534	hungry
1535	hunny
1536	hurried
1537	hurry
1538	hurt
1539	hurts
1540	husband
1541	hv
1542	hw
1543	iam
1544	ibhltd
1545	ibiza
1546	ibn
1547	ic
1548	ice
1549	icicibank
1550	id
1551	idea
1552	ideal
1553	ideas
1554	identifier
1555	idew
1556	idiot
1557	idk
1558	ignore
1559	il
1560	ill
1561	illness
1562	im
1563	imagine
1564	imma
1565	immediately
1566	important
1567	improve
1568	improved
1569	in2
1570	inch
1571	incident
1572	include
1573	including
1574	inclusive
1575	incredible
1576	increments
1577	index
1578	india
1579	indian
1580	indicate
1581	individual
1582	infernal
1583	info
1584	inform
1585	information
1586	informed
1587	infront
1588	innings
1589	innocent
1590	insha
1591	inside
1592	instead
1593	instituitions
1594	instructions
1595	insurance
1596	intelligent
1597	interested
1598	interesting
1599	internet
1600	interview
1601	intro
1602	invaders
1603	invite
1604	invited
1605	inviting
1606	invnted
1607	iouri
1608	ip4
1609	ipad
1610	ipod
1611	iq
1612	irritating
1613	iscoming
1614	ish
1615	island
1616	islands
1617	isn
1618	isnt
1619	issue
1620	issues
1621	italian
1622	itcould
1623	itwhichturnedinto
1624	itz
1625	ive
1626	iz
1627	izzit
1628	jacket
1629	jada
1630	james
1631	jamster
1632	jan
1633	january
1634	japanese
1635	jas
1636	jason
1637	java
1638	jay
1639	jaya
1640	jazz
1641	jealous
1642	jeans
1643	jen
1644	jenny
1645	jess
1646	jesus
1647	jia
1648	jiu
1649	job
1650	jogging
1651	john
1652	join
1653	joined
1654	joining
1655	joke
1656	jokes
1657	jokin
1658	joking
1659	jolly
1660	jordan
1661	journey
1662	joy
1663	jst
1664	jstfrnd
1665	jsut
1666	juicy
1667	july
1668	june
1669	jus
1670	just
1671	juz
1672	k52
1673	kaiez
1674	kallis
1675	kano
1676	kappa
1677	karaoke
1678	kate
1679	kavalan
1680	kb
1681	keeping
1682	keeps
1683	kent
1684	kept
1685	kerala
1686	kettoda
1687	key
1688	keys
1689	kick
1690	kickoff
1691	kid
1692	kidding
1693	kids
1694	kidz
1695	killing
1696	kind
1697	kinda
1698	king
1699	kiss
1700	kisses
1701	kl341
1702	knew
1703	know
1704	knowing
1705	knows
1706	knw
1707	konw
1708	kudi
1709	kusruthi
1710	kz
1711	l8r
1712	la
1713	lab
1714	lacs
1715	ladies
1716	lady
1717	lag
1718	laid
1719	land
1720	landline
1721	landlines
1722	langport
1723	language
1724	laptop
1725	lar
1726	largest
1727	late
1728	lately
1729	later
1730	latest
1731	latr
1732	laugh
1733	laughed
1734	laughing
1735	law
1736	lays
1737	lazy
1738	ldew
1739	ldn
1740	ldnw15h
1741	le
1742	lead
1743	learn
1744	leave
1745	leaves
1746	leaving
1747	lect
1748	lecture
1749	left
1750	legal
1751	legs
1752	leh
1753	lei
1754	lemme
1755	leona
1756	lesson
1757	lessons
1758	let
1759	lets
1760	letter
1761	letters
1762	liao
1763	lib
1764	library
1765	lick
1766	lido
1767	lie
1768	lies
1769	life
1770	lifetime
1771	lifpartnr
1772	lift
1773	light
1774	lik
1775	like
1776	liked
1777	likely
1778	lil
1779	lily
1780	limiting
1781	line
1782	linerental
1783	lines
1784	link
1785	lion
1786	lionm
1787	lionp
1788	lions
1789	list
1790	listen
1791	listening
1792	literally
1793	little
1794	live
1795	liverpool
1796	lives
1797	living
1798	ll
1799	lmao
1800	lo
1801	loads
1802	loan
1803	loans
1804	local
1805	location
1806	locations
1807	log
1808	login
1809	logo
1810	logos
1811	lol
1812	london
1813	lonely
1814	long
1815	longer
1816	look
1817	looked
1818	lookin
1819	looking
1820	looks
1821	lor
1822	lose
1823	loses
1824	losing
1825	loss
1826	lost
1827	lot
1828	lotr
1829	lots
1830	lotta
1831	lou
1832	loud
1833	lounge
1834	lousy
1835	lovable
1836	love
1837	loved
1838	lovely
1839	lover
1840	loverboy
1841	loves
1842	loving
1843	lovingly
1844	low
1845	lower
1846	loxahatchee
1847	loyal
1848	loyalty
1849	ls1
1850	ls15hb
1851	lt
1852	luck
1853	lucky
1854	lucozade
1855	lunch
1856	luv
1857	lux
1858	luxury
1859	lvblefrnd
1860	lyk
1861	m221bp
1862	m227xy
1863	m26
1864	m263uz
1865	m6
1866	m8
1867	m8s
1868	m95
1869	ma
1870	mac
1871	machan
1872	macho
1873	mad
1874	madam
1875	mag
1876	magical
1877	mah
1878	mahal
1879	maid
1880	mail
1881	mailbox
1882	maintain
1883	major
1884	make
1885	makes
1886	makin
1887	making
1888	malaria
1889	male
1890	man
1891	managed
1892	management
1893	manda
1894	maneesha
1895	map
1896	march
1897	margaret
1898	mark
1899	market
1900	marriage
1901	married
1902	marry
1903	mas
1904	masters
1905	match
1906	matches
1907	mate
1908	mates
1909	mathematics
1910	matrix3
1911	matter
1912	matured
1913	max
1914	max10mins
1915	maximize
1916	mayb
1917	maybe
1918	mca
1919	mcat
1920	meal
1921	mean
1922	meaning
1923	means
1924	meant
1925	measure
1926	med
1927	medical
1928	medicine
1929	meds
1930	meet
1931	meetin
1932	meeting
1933	meets
1934	mega
1935	meh
1936	melle
1937	melt
1938	member
1939	members
1940	membership
1941	men
1942	mental
1943	menu
1944	merry
1945	mesages
1946	message
1947	messaged
1948	messages
1949	messaging
1950	met
1951	mid
1952	middle
1953	midnight
1954	mids
1955	mila
1956	miles
1957	milk
1958	min
1959	mind
1960	mini
1961	minimum
1962	minmobsmorelkpobox177hp51fl
1963	minnaminunginte
1964	mins
1965	minute
1966	minutes
1967	minuts
1968	miracle
1969	miserable
1970	miss
1971	missed
1972	missin
1973	missing
1974	mistake
1975	mistakes
1976	mite
1977	mitsake
1978	mix
1979	mk17
1980	mm
1981	mmm
1982	mmmm
1983	mmmmm
1984	mmmmmm
1985	mnth
1986	mnths
1987	mo
1988	moan
1989	mob
1990	mobile
1991	mobiles
1992	mobilesdirect
1993	mobilesvary
1994	mobileupd8
1995	mobno
1996	moby
1997	mode
1998	model
1999	module
2000	modules
2001	moji
2002	mojibiola
2003	mokka
2004	mom
2005	moment
2006	moments
2007	moms
2008	mon
2009	monday
2010	money
2011	monkeys
2012	mono
2013	month
2014	months
2015	mood
2016	moon
2017	moral
2018	morefrmmob
2019	morn
2020	morning
2021	morphine
2022	mother
2023	motorola
2024	moved
2025	moves
2026	movie
2027	movies
2028	movietrivia
2029	moving
2030	mp3
2031	mr
2032	mrng
2033	mrt
2034	msg
2035	msg150p
2036	msging
2037	msgrcvdhg
2038	msgs
2039	mt
2040	mtalk
2041	mth
2042	mths
2043	mtmsg18
2044	mtmsgrcvd18
2045	mu
2046	muah
2047	mum
2048	mummy
2049	murder
2050	murdered
2051	murderer
2052	music
2053	musthu
2054	muz
2055	mystery
2056	na
2057	nah
2058	naked
2059	nalla
2060	name1
2061	name2
2062	names
2063	nan
2064	nap
2065	nasdaq
2066	nasty
2067	nat
2068	nat27081980
2069	natalja
2070	national
2071	natural
2072	nature
2073	naughty
2074	nb
2075	nd
2076	ne
2077	near
2078	nearly
2079	necessarily
2080	necklace
2081	need
2082	needed
2083	needs
2084	neighbour
2085	net
2086	netcollex
2087	network
2088	networking
2089	networks
2090	neva
2091	new
2092	neway
2093	newest
2094	news
2095	ni8
2096	nic
2097	nice
2098	nichols
2099	nigeria
2100	night
2101	nights
2102	nimya
2103	nite
2104	nitros
2105	no1
2106	noe
2107	nokia
2108	nokias
2109	noline
2110	noon
2111	nope
2112	norm
2113	norm150p
2114	normal
2115	normally
2116	northampton
2117	note
2118	notice
2119	nt
2120	ntt
2121	ntwk
2122	num
2123	number
2124	numbers
2125	nurungu
2126	nvm
2127	nw
2128	nxt
2129	ny
2130	nyc
2131	nydc
2132	nyt
2133	o2
2134	o2fwd
2135	obviously
2136	occupy
2137	odi
2138	offer
2139	offers
2140	office
2141	official
2142	officially
2143	oh
2144	oi
2145	oic
2146	oil
2147	ok
2148	okay
2149	okey
2150	okie
2151	old
2152	omg
2153	omw
2154	ones
2155	oni
2156	online
2157	oops
2158	open
2159	operator
2160	opinion
2161	opinions
2162	opportunity
2163	opt
2164	option
2165	optout
2166	or2stoptxt
2167	orange
2168	oranges
2169	orchard
2170	order
2171	ordered
2172	oredi
2173	oreo
2174	orig
2175	original
2176	oru
2177	oso
2178	outside
2179	outta
2180	ovulation
2181	ow
2182	oz
2183	pa
2184	package
2185	packs
2186	page
2187	pages
2188	paid
2189	pain
2190	painful
2191	pale
2192	pandy
2193	paper
2194	papers
2195	parco
2196	parents
2197	park
2198	parked
2199	parking
2200	partner
2201	party
2202	pass
2203	passed
2204	passionate
2205	password
2206	passwords
2207	past
2208	pattern
2209	pay
2210	payee
2211	paying
2212	payoh
2213	pc
2214	peace
2215	peaceful
2216	pen
2217	pence
2218	pending
2219	people
2220	perfect
2221	period
2222	person
2223	personal
2224	persons
2225	pete
2226	petrol
2227	pg
2228	philosophy
2229	phne
2230	phoenix
2231	phone
2232	phoned
2233	phones
2234	photo
2235	photos
2236	pic
2237	pick
2238	picked
2239	picking
2240	pickle
2241	pics
2242	picture
2243	pictures
2244	pie
2245	piece
2246	pieces
2247	pig
2248	pilates
2249	pimples
2250	pin
2251	pink
2252	pissed
2253	pix
2254	pizza
2255	place
2256	places
2257	plan
2258	plane
2259	planet
2260	planned
2261	planning
2262	plans
2263	play
2264	played
2265	player
2266	players
2267	playing
2268	pleased
2269	pleasure
2270	plenty
2271	plm
2272	pls
2273	plus
2274	plz
2275	pm
2276	po
2277	pobox
2278	pobox334
2279	pobox36504w45wq
2280	pobox45w2tg150p
2281	pobox84
2282	pocketbabe
2283	pod
2284	point
2285	points
2286	poker
2287	pole
2288	police
2289	poly
2290	polyph
2291	polyphonic
2292	polys
2293	pongal
2294	pool
2295	poor
2296	pop
2297	popcorn
2298	popped
2299	porn
2300	position
2301	possession
2302	possible
2303	post
2304	postcard
2305	postcode
2306	posted
2307	posts
2308	potato
2309	potential
2310	potter
2311	pouch
2312	pound
2313	pounds
2314	pouts
2315	power
2316	ppl
2317	pple
2318	ppm
2319	prabha
2320	practical
2321	practice
2322	pray
2323	praying
2324	pre
2325	prefer
2326	preferably
2327	premier
2328	prepare
2329	prepared
2330	present
2331	press
2332	pretty
2333	previously
2334	prey
2335	price
2336	pride
